Type,Product,Started Date,Completed Date,Description,Amount,Fee,Currency,State,Balance
Transfer,Current,2025-06-07 12:18:29,2025-06-07 12:18:29,From RON Savings account,100,0,RON,COMPLETED,462.98
Card Payment,Current,2025-06-06 21:34:10,2025-06-07 16:48:14,Lentiamo,-318.88,0,RON,COMPLETED,144.1
Deposit,Current,2025-06-07 18:11:37,2025-06-07 18:11:37,Payment from DL IONESCU ANDREI-VLAD,4,0,RON,COMPLETED,148.1
Transfer,Current,2025-06-07 22:12:45,2025-06-07 22:12:45,From RON Savings account,0.02,0,RON,COMPLETED,148.12
Transfer,Current,2025-06-08 12:16:18,2025-06-08 12:16:18,From RON Savings account,150,0,RON,COMPLETED,298.12
Deposit,Current,2025-06-08 12:24:54,2025-06-08 12:24:58,Top-up by *7150,100,0,RON,COMPLETED,398.12
Card Payment,Current,2025-06-06 11:53:23,2025-06-08 14:24:12,Horia Hulubei National Institute of Physics and Nuclear Engineering,-19,0,RON,COMPLETED,379.12
Card Payment,Current,2025-06-07 15:26:25,2025-06-08 17:10:56,Ikea,-31,0,RON,COMPLETED,348.12
Card Payment,Current,2025-06-07 22:13:54,2025-06-08 17:13:28,Dodo Pizza,-33.99,0,RON,COMPLETED,314.13
Card Payment,Current,2025-06-07 12:18:37,2025-06-09 16:45:41,OMV,-64.12,0,RON,COMPLETED,250.01
Card Payment,Current,2025-06-08 12:17:17,2025-06-09 16:49:05,PENNY,-117.82,0,RON,COMPLETED,132.19
Transfer,Current,2025-06-10 14:45:11,2025-06-10 14:45:11,To RON Savings account,-50,0,RON,COMPLETED,82.19
Deposit,Current,2025-06-10 14:45:13,2025-06-10 14:45:13,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,182.19
Deposit,Current,2025-06-10 14:53:13,2025-06-10 14:53:13,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,282.19
Deposit,Current,2025-06-10 14:59:53,2025-06-10 14:59:53,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,382.19
Deposit,Current,2025-06-10 15:14:35,2025-06-10 15:14:35,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,482.19
Deposit,Current,2025-06-10 15:21:46,2025-06-10 15:21:46,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,582.19
Deposit,Current,2025-06-10 15:30:43,2025-06-10 15:30:43,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,682.19
Deposit,Current,2025-06-10 16:30:14,2025-06-10 16:30:14,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,782.19
Deposit,Current,2025-06-10 17:37:51,2025-06-10 17:37:52,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,882.19
Deposit,Current,2025-06-10 20:23:12,2025-06-10 20:23:12,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,982.19
Card Payment,Current,2025-06-10 14:45:48,2025-06-11 16:00:02,Superbet,-100,0,RON,COMPLETED,882.19
Card Payment,Current,2025-06-10 14:55:12,2025-06-11 16:00:04,Superbet,-100,0,RON,COMPLETED,782.19
Card Payment,Current,2025-06-10 15:01:56,2025-06-11 16:00:05,Superbet,-100,0,RON,COMPLETED,682.19
Card Payment,Current,2025-06-10 15:16:31,2025-06-11 16:00:07,Superbet,-100,0,RON,COMPLETED,582.19
Card Payment,Current,2025-06-10 15:24:11,2025-06-11 16:00:07,Superbet,-100,0,RON,COMPLETED,482.19
Card Payment,Current,2025-06-10 16:21:01,2025-06-11 16:00:13,Superbet,-100,0,RON,COMPLETED,382.19
Card Payment,Current,2025-06-10 16:36:21,2025-06-11 16:00:13,Superbet,-100,0,RON,COMPLETED,282.19
Card Payment,Current,2025-06-10 20:18:37,2025-06-11 16:04:55,Superbet,-100,0,RON,COMPLETED,182.19
Card Payment,Current,2025-06-10 20:31:41,2025-06-11 16:04:55,Superbet,-100,0,RON,COMPLETED,82.19
Card Payment,Current,2025-06-09 14:56:38,2025-06-11 16:06:26,Prosper management team,-37.36,0,RON,COMPLETED,44.83
Card Payment,Current,2025-06-10 17:59:46,2025-06-11 16:16:46,Ikea,-4.9,0,RON,COMPLETED,39.93
Card Payment,Current,2025-06-10 18:01:55,2025-06-11 16:17:03,Ikea,-25,0,RON,COMPLETED,14.93
Transfer,Current,2025-06-11 16:59:19,2025-06-11 16:59:19,From RON Savings account,150,0,RON,COMPLETED,164.93
Transfer,Current,2025-06-12 13:31:51,2025-06-12 13:31:51,From RON Savings account,50,0,RON,COMPLETED,214.93
Card Payment,Current,2025-06-11 17:00:25,2025-06-12 16:12:52,TSV,-150.16,0,RON,COMPLETED,64.77
Transfer,Current,2025-06-13 0:05:13,2025-06-13 0:05:13,To RON Savings account,-50,0,RON,COMPLETED,14.77
Deposit,Current,2025-06-13 12:46:22,2025-06-13 12:46:22,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,114.77
Deposit,Current,2025-06-13 13:52:47,2025-06-13 13:52:47,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,214.77
Deposit,Current,2025-06-13 16:33:51,2025-06-13 16:33:51,Payment from IONUT-GABRIEL CRISTEA,300,0,RON,COMPLETED,514.77
Deposit,Current,2025-06-13 16:53:04,2025-06-13 16:53:25,Top-up by *6771,1549.28,0,RON,COMPLETED,2064.05
Transfer,Current,2025-06-13 16:53:41,2025-06-13 16:53:41,To RON Savings account,-1549,0,RON,COMPLETED,515.05
CARD_CREDIT,Current,2025-06-13 17:02:03,2025-06-13 17:02:03,superbet.ro,500,0,RON,COMPLETED,1015.05
Transfer,Current,2025-06-13 17:03:01,2025-06-13 17:03:01,To RON Savings account,-100,0,RON,COMPLETED,915.05
Transfer,Current,2025-06-13 17:08:39,2025-06-13 17:08:40,To Gabriel Ionut,-400,0,RON,COMPLETED,515.05
CARD_CREDIT,Current,2025-06-13 18:26:41,2025-06-13 18:26:41,superbet.ro,800,0,RON,COMPLETED,1315.05
Transfer,Current,2025-06-13 18:27:38,2025-06-13 18:27:40,To Gabriel Ionut,-400,0,RON,COMPLETED,915.05
Transfer,Current,2025-06-13 18:27:55,2025-06-13 18:27:55,To RON Savings account,-300,0,RON,COMPLETED,615.05
Transfer,Current,2025-06-13 18:28:02,2025-06-13 18:28:03,To RON Savings account,-100,0,RON,COMPLETED,515.05
Card Payment,Current,2025-06-12 15:36:36,2025-06-13 19:15:46,Parcare,-3,0,RON,COMPLETED,512.05
Card Payment,Current,2025-06-12 8:48:45,2025-06-13 19:34:06,Nemarval Market,-5,0,RON,COMPLETED,507.05
Transfer,Current,2025-06-13 20:22:22,2025-06-13 20:22:23,From RON Savings account,100,0,RON,COMPLETED,607.05
Deposit,Current,2025-06-14 0:18:56,2025-06-14 0:18:56,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,707.05
Deposit,Current,2025-06-14 13:44:08,2025-06-14 13:44:08,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,807.05
Card Payment,Current,2025-06-13 20:22:37,2025-06-14 15:46:36,TSV,-76.71,0,RON,COMPLETED,730.34
Card Payment,Current,2025-06-13 12:53:14,2025-06-14 15:52:41,Superbet,-100,0,RON,COMPLETED,630.34
Card Payment,Current,2025-06-13 14:05:55,2025-06-14 15:52:49,Superbet,-100,0,RON,COMPLETED,530.34
Card Payment,Current,2025-06-13 16:38:35,2025-06-14 15:53:03,Superbet,-300,0,RON,COMPLETED,230.34
Deposit,Current,2025-06-14 15:56:59,2025-06-14 15:56:59,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,330.34
Deposit,Current,2025-06-14 16:12:43,2025-06-14 16:12:43,Payment from IONUT-GABRIEL CRISTEA,200,0,RON,COMPLETED,530.34
CARD_CREDIT,Current,2025-06-14 16:36:20,2025-06-14 16:36:20,superbet.ro,200,0,RON,COMPLETED,730.34
Transfer,Current,2025-06-14 16:36:35,2025-06-14 16:36:36,To Gabriel Ionut,-100,0,RON,COMPLETED,630.34
Transfer,Current,2025-06-14 16:36:48,2025-06-14 16:36:48,To RON Savings account,-100,0,RON,COMPLETED,530.34
Deposit,Current,2025-06-14 18:57:37,2025-06-14 18:57:37,Payment from IONUT-GABRIEL CRISTEA,300,0,RON,COMPLETED,830.34
Deposit,Current,2025-06-14 20:21:33,2025-06-14 20:21:33,Payment from IONUT-GABRIEL CRISTEA,300,0,RON,COMPLETED,1130.34
Transfer,Current,2025-06-14 20:54:26,2025-06-14 20:54:27,From RON Savings account,500,0,RON,COMPLETED,1630.34
Transfer,Current,2025-06-14 20:54:55,2025-06-14 20:54:56,To Mioara Simona Cristescu,-500,0,RON,COMPLETED,1130.34
Deposit,Current,2025-06-14 23:06:04,2025-06-14 23:06:04,Payment from IONUT-GABRIEL CRISTEA,300,0,RON,COMPLETED,1430.34
CARD_CREDIT,Current,2025-06-14 23:26:47,2025-06-14 23:26:47,superbet.ro,400,0,RON,COMPLETED,1830.34
Transfer,Current,2025-06-14 23:27:14,2025-06-14 23:27:15,To Gabriel Ionut,-200,0,RON,COMPLETED,1630.34
Transfer,Current,2025-06-14 23:46:14,2025-06-14 23:46:15,From RON Savings account,100,0,RON,COMPLETED,1730.34
Deposit,Current,2025-06-15 0:02:32,2025-06-15 0:02:32,Payment from IONUT-GABRIEL CRISTEA,300,0,RON,COMPLETED,2030.34
Deposit,Current,2025-06-15 8:20:53,2025-06-15 8:20:56,Top-up by *7150,100,0,RON,COMPLETED,2130.34
Deposit,Current,2025-06-15 14:25:26,2025-06-15 14:25:30,Top-up by *7150,450,0,RON,COMPLETED,2580.34
Transfer,Current,2025-06-15 14:25:48,2025-06-15 14:25:48,To RON Savings account,-550,0,RON,COMPLETED,2030.34
Card Payment,Current,2025-06-14 18:58:39,2025-06-15 14:59:40,Superbet,-300,0,RON,COMPLETED,1730.34
Card Payment,Current,2025-06-14 20:54:03,2025-06-15 14:59:48,Superbet,-300,0,RON,COMPLETED,1430.34
Card Payment,Current,2025-06-14 23:06:49,2025-06-15 15:00:00,Superbet,-300,0,RON,COMPLETED,1130.34
Card Payment,Current,2025-06-14 9:34:42,2025-06-15 15:09:40,Superbet,-100,0,RON,COMPLETED,1030.34
Card Payment,Current,2025-06-14 13:44:38,2025-06-15 15:09:56,Superbet,-100,0,RON,COMPLETED,930.34
Card Payment,Current,2025-06-14 16:03:42,2025-06-15 15:10:06,Superbet,-100,0,RON,COMPLETED,830.34
Card Payment,Current,2025-06-14 16:13:48,2025-06-15 15:10:10,Superbet,-200,0,RON,COMPLETED,630.34
Transfer,Current,2025-06-15 16:13:03,2025-06-15 16:13:04,From RON Savings account,150,0,RON,COMPLETED,780.34
Deposit,Current,2025-06-15 16:13:46,2025-06-15 16:13:46,Payment from IONUT-GABRIEL CRISTEA,300,0,RON,COMPLETED,1080.34
Deposit,Current,2025-06-15 16:54:21,2025-06-15 16:54:21,Payment from IONUT-GABRIEL CRISTEA,300,0,RON,COMPLETED,1380.34
Transfer,Current,2025-06-16 0:16:47,2025-06-16 0:16:47,To RON Savings account,-100,0,RON,COMPLETED,1280.34
Transfer,Current,2025-06-16 12:18:51,2025-06-16 12:18:51,From RON Savings account,100,0,RON,COMPLETED,1380.34
Card Payment,Current,2025-06-15 8:20:01,2025-06-16 16:12:24,TSV,-300.05,0,RON,COMPLETED,1080.29
Card Payment,Current,2025-06-15 0:03:34,2025-06-16 16:15:19,Superbet,-300,0,RON,COMPLETED,780.29
Card Payment,Current,2025-06-15 16:43:32,2025-06-16 16:16:05,Superbet,-300,0,RON,COMPLETED,480.29
Card Payment,Current,2025-06-15 21:09:02,2025-06-16 16:19:44,Superbet,-300,0,RON,COMPLETED,180.29
Transfer,Current,2025-06-16 16:24:40,2025-06-16 16:24:41,Transfer from VALENTINA TUDORACHE,100,0,RON,COMPLETED,280.29
Deposit,Current,2025-06-16 20:12:18,2025-06-16 20:12:18,Payment from DICU ANA,60,0,RON,COMPLETED,340.29
Card Payment,Current,2025-06-16 12:19:00,2025-06-17 16:50:50,McDonald's,-30,0,RON,COMPLETED,310.29
Card Payment,Current,2025-06-16 12:40:11,2025-06-17 16:50:54,McDonald's,-1,0,RON,COMPLETED,309.29
Card Payment,Current,2025-06-16 12:45:42,2025-06-17 16:50:56,McDonald's,-2.5,0,RON,COMPLETED,306.79
Card Payment,Current,2025-06-16 20:11:34,2025-06-17 16:52:16,Erbario,-85,0,RON,COMPLETED,221.79
Card Payment,Current,2025-06-15 16:13:15,2025-06-17 17:27:07,Uber,-33.9,0,RON,COMPLETED,187.89
Card Payment,Current,2025-06-16 0:16:26,2025-06-17 17:27:27,Uber,-35.68,0,RON,COMPLETED,152.21
Transfer,Current,2025-06-18 12:09:09,2025-06-18 12:09:09,From RON Savings account,100,0,RON,COMPLETED,252.21
Transfer,Current,2025-06-18 12:15:34,2025-06-18 12:15:35,From RON Savings account,100,0,RON,COMPLETED,352.21
Card Payment,Current,2025-06-17 13:32:26,2025-06-18 16:24:19,Mega Image,-30.64,0,RON,COMPLETED,321.57
Card Payment,Current,2025-06-16 12:43:01,2025-06-18 16:52:17,McDonald's,-30,0,RON,COMPLETED,291.57
Card Payment,Current,2025-06-17 18:35:44,2025-06-18 16:53:52,PENNY,-54.17,0,RON,COMPLETED,237.4
Card Payment,Current,2025-06-17 14:27:13,2025-06-18 17:04:55,Spotify,-13,0,RON,COMPLETED,224.4
Card Payment,Current,2025-06-18 12:03:04,2025-06-19 16:09:11,Lidl,-21.47,0,RON,COMPLETED,202.93
Card Payment,Current,2025-06-18 12:16:28,2025-06-19 16:15:31,PENNY,-119.97,0,RON,COMPLETED,82.96
Transfer,Current,2025-06-20 0:24:22,2025-06-20 0:24:22,From RON Savings account,100,0,RON,COMPLETED,182.96
Transfer,Current,2025-06-20 15:03:20,2025-06-20 15:03:20,From RON Savings account,100,0,RON,COMPLETED,282.96
Card Payment,Current,2025-06-19 22:11:17,2025-06-20 17:16:53,Mega Image,-11.16,0,RON,COMPLETED,271.8
Card Payment,Current,2025-06-19 15:23:48,2025-06-20 17:18:36,Lidl,-38.06,0,RON,COMPLETED,233.74
Card Payment,Current,2025-06-20 16:24:09,2025-06-21 15:47:46,Intreprindere Familiala,-5,0,RON,COMPLETED,228.74
Card Payment,Current,2025-06-19 11:45:14,2025-06-21 15:50:52,Horia Hulubei National Institute of Physics and Nuclear Engineering,-19,0,RON,COMPLETED,209.74
Card Payment,Current,2025-06-20 0:25:12,2025-06-21 15:52:39,TSV,-61.91,0,RON,COMPLETED,147.83
Transfer,Current,2025-06-21 21:07:33,2025-06-21 21:07:33,From RON Savings account,200,0,RON,COMPLETED,347.83
Transfer,Current,2025-06-22 12:34:55,2025-06-22 12:34:55,From RON Savings account,1800,0,RON,COMPLETED,2147.83
Transfer,Current,2025-06-22 14:18:18,2025-06-22 14:18:19,Transfer to LUCIANA-MARIA SUTAN,-1850,0,RON,COMPLETED,297.83
Card Payment,Current,2025-06-20 14:54:53,2025-06-22 14:25:21,Food Cottage,-30,0,RON,COMPLETED,267.83
Card Payment,Current,2025-06-20 15:04:00,2025-06-22 14:28:05,Fan curier,-50,0,RON,COMPLETED,217.83
Card Payment,Current,2025-06-21 21:14:19,2025-06-22 14:28:51,Pandora,-150,0,RON,COMPLETED,67.83
Transfer,Current,2025-06-22 20:45:59,2025-06-22 20:45:59,Transfer from ALEXANDRA COSAR,885,0,RON,COMPLETED,952.83
Transfer,Current,2025-06-22 20:46:27,2025-06-22 20:46:28,Transfer to LUCIANA-MARIA SUTAN,-170,0,RON,COMPLETED,782.83
Card Payment,Current,2025-06-22 14:40:43,2025-06-23 16:44:12,CFR Călători,-25.5,0,RON,COMPLETED,757.33
Card Payment,Current,2025-06-22 20:49:17,2025-06-24 15:46:10,Altex,-714.89,0,RON,COMPLETED,42.44
Transfer,Current,2025-06-26 11:35:28,2025-06-26 11:35:36,From RON Savings account,101,0,RON,COMPLETED,143.44
Card Payment,Current,2025-06-24 11:53:25,2025-06-26 18:02:12,Horia Hulubei National Institute of Physics and Nuclear Engineering,-21,0,RON,COMPLETED,122.44
Card Payment,Current,2025-06-25 20:15:54,2025-06-26 18:06:08,PENNY,-6.8,0,RON,COMPLETED,115.64
Card Payment,Current,2025-06-26 12:04:15,2025-06-27 16:00:08,Dallmayr,-7,0,RON,COMPLETED,108.64
Transfer,Current,2025-06-28 13:44:08,2025-06-28 13:44:08,From RON Savings account,100,0,RON,COMPLETED,208.64
Card Payment,Current,2025-06-27 11:55:07,2025-06-28 17:59:04,Horia Hulubei National Institute of Physics and Nuclear Engineering,-19,0,RON,COMPLETED,189.64
Card Payment,Current,2025-06-27 12:26:25,2025-06-28 18:02:39,Nova prompt,-7,0,RON,COMPLETED,182.64
Transfer,Current,2025-06-29 11:41:40,2025-06-29 11:41:41,From RON Savings account,400,0,RON,COMPLETED,582.64
Card Payment,Current,2025-06-28 13:44:58,2025-06-29 15:32:50,Mega Image,-10.28,0,RON,COMPLETED,572.36
Deposit,Current,2025-06-30 11:39:39,2025-06-30 11:39:43,Top-up by *7150,100,0,RON,COMPLETED,672.36
Card Payment,Current,2025-06-29 11:44:21,2025-06-30 15:48:43,Tefal,-448.79,0,RON,COMPLETED,223.57
Card Payment,Current,2025-06-27 14:30:53,2025-06-30 16:11:47,PENNY,-72.94,0,RON,COMPLETED,150.63
Card Payment,Current,2025-06-29 17:23:31,2025-06-30 16:19:02,Ikea,-6.4,0,RON,COMPLETED,144.23
Card Payment,Current,2025-06-29 17:09:46,2025-06-30 16:19:06,Ikea,-16,0,RON,COMPLETED,128.23
Deposit,Current,2025-06-30 20:31:05,2025-06-30 20:31:09,Top-up by *7150,100,0,RON,COMPLETED,228.23
Card Payment,Current,2025-06-30 11:59:37,2025-07-01 19:35:52,Horia Hulubei National Institute of Physics and Nuclear Engineering,-19,0,RON,COMPLETED,209.23
Card Payment,Current,2025-06-28 14:33:31,2025-07-01 19:41:06,Kfc,-19.8,0,RON,COMPLETED,189.43
Card Payment,Current,2025-06-30 20:31:26,2025-07-01 19:41:51,Lidl,-112.25,0,RON,COMPLETED,77.18
Deposit,Current,2025-07-02 8:27:06,2025-07-02 8:27:10,Top-up by *7150,60,0,RON,COMPLETED,137.18
Transfer,Current,2025-07-02 8:27:38,2025-07-02 8:27:38,Transfer to ELENA-GEORGIANA SULEA,-40,0,RON,COMPLETED,97.18
Deposit,Current,2025-07-03 17:18:44,2025-07-03 17:18:47,Top-up by *7150,400,0,RON,COMPLETED,497.18
Card Payment,Current,2025-07-02 14:23:37,2025-07-03 19:16:37,Digi,-10.11,0,RON,COMPLETED,487.07
Card Payment,Current,2025-07-02 14:00:08,2025-07-03 19:23:57,PENNY,-45.31,0,RON,COMPLETED,441.76
Transfer,Current,2025-07-03 19:43:07,2025-07-03 19:43:08,Transfer from MARIAN-ALEXANDRU BOROMIZA,300,0,RON,COMPLETED,741.76
Card Payment,Current,2025-07-03 17:36:34,2025-07-04 19:46:45,TSV,-35.47,0,RON,COMPLETED,706.29
Card Payment,Current,2025-07-03 17:19:19,2025-07-04 19:46:56,Mega Image,-27.39,0,RON,COMPLETED,678.9
Card Payment,Current,2025-07-03 16:30:35,2025-07-04 21:43:32,BgToll,-38.96,0,RON,COMPLETED,639.94
Card Payment,Current,2025-07-03 19:45:18,2025-07-04 21:51:30,NIS Petrol EOOD,-269.8,0,RON,COMPLETED,370.14
Card Payment,Current,2025-07-03 20:00:18,2025-07-04 21:51:31,NIS Petrol EOOD,-1.56,0,RON,COMPLETED,368.58
Card Payment,Current,2025-07-03 18:23:34,2025-07-05 16:54:15,Compania Naţională de Administrare a Infrastructurii Rutiere,-15,0,RON,COMPLETED,353.58
Transfer,Current,2025-07-06 18:42:35,2025-07-06 18:42:35,Transfer from MARIAN-ALEXANDRU BOROMIZA,100,0,RON,COMPLETED,453.58
Transfer,Current,2025-07-07 16:18:06,2025-07-07 16:18:06,Transfer to ADRIAN CONSTANTIN CUCU,-50,0,RON,COMPLETED,403.58
Deposit,Current,2025-07-07 17:17:32,2025-07-07 17:17:36,Top-up by *7150,60,0,RON,COMPLETED,463.58
Card Payment,Current,2025-07-06 18:53:53,2025-07-07 17:49:21,Shell,-39.65,0.4,RON,COMPLETED,423.53
Deposit,Current,2025-07-07 19:58:12,2025-07-07 19:58:15,Top-up by *7150,60,0,RON,COMPLETED,483.53
Deposit,Current,2025-07-08 9:20:16,2025-07-08 9:20:19,Top-up by *7150,800,0,RON,COMPLETED,1283.53
Card Payment,Current,2025-07-08 9:25:08,,Airbnb,-732.89,0,RON,REVERTED,
Deposit,Current,2025-07-08 13:08:27,2025-07-08 13:10:40,Top-up by *7150,1250,0,RON,COMPLETED,2533.53
Card Payment,Current,2025-07-07 17:19:15,2025-07-08 14:33:04,TSV,-65.7,0,RON,COMPLETED,2467.83
Card Payment,Current,2025-07-07 19:58:57,2025-07-08 14:33:26,Mega Image,-33.8,0,RON,COMPLETED,2434.03
Card Payment,Current,2025-07-06 22:38:20,2025-07-08 16:28:45,NIS Petrol EOOD,-281.7,2.82,RON,COMPLETED,2149.51
Card Payment,Current,2025-07-06 22:42:10,2025-07-08 16:28:45,NIS Petrol EOOD,-14.2,0.14,RON,COMPLETED,2135.17
Card Payment,Current,2025-07-06 22:49:39,2025-07-08 16:28:45,Dunav most,-10.37,0.1,RON,COMPLETED,2124.7
Card Payment,Current,2025-07-06 17:42:03,2025-07-08 16:36:40,McDonald's,-15.55,0.16,RON,COMPLETED,2108.99
Deposit,Current,2025-07-09 10:31:03,2025-07-09 10:31:03,Payment from UNIVERSITATEA DIN BUCURESTI,1200,0,RON,COMPLETED,3308.99
Card Payment,Current,2025-07-08 16:23:25,2025-07-09 16:35:56,Premium Self Wash,-10,0,RON,COMPLETED,3298.99
Card Payment,Current,2025-07-08 11:46:49,2025-07-09 16:42:07,Horia Hulubei National Institute of Physics and Nuclear Engineering,-17,0,RON,COMPLETED,3281.99
Card Payment,Current,2025-07-08 15:38:51,2025-07-09 16:46:26,Lidl,-8.49,0,RON,COMPLETED,3273.5
Card Payment,Current,2025-07-08 13:29:28,2025-07-09 16:48:16,Bkg*hotel At Booking.c,-1083.43,0,RON,COMPLETED,2190.07
Card Payment,Current,2025-07-09 19:39:50,2025-07-10 14:35:29,Leroy Merlin,-97.78,0,RON,COMPLETED,2092.29
Card Payment,Current,2025-07-09 19:57:30,2025-07-10 14:35:44,Ikea,-19,0,RON,COMPLETED,2073.29
Transfer,Current,2025-07-11 13:15:26,2025-07-11 13:15:26,Transfer from MATEI-DAVID-STEFAN ZICHISANU,5.1,0,RON,COMPLETED,2078.39
Card Payment,Current,2025-07-10 18:38:49,2025-07-11 15:37:26,Dodo Pizza,-96.97,0,RON,COMPLETED,1981.42
Transfer,Current,2025-07-12 13:22:29,2025-07-12 13:22:29,Transfer to VICTOR SUCIU,-20,0,RON,COMPLETED,1961.42
Transfer,Current,2025-07-12 14:06:02,2025-07-12 14:06:03,Transfer to IONELA-SIMONA CARAI,-50,0,RON,COMPLETED,1911.42
Transfer,Current,2025-07-12 23:13:51,2025-07-12 23:13:52,To Gabriel Ionut,-500,0,RON,COMPLETED,1411.42
Deposit,Current,2025-07-13 14:00:17,2025-07-13 14:02:43,Top-up by *7150,1500,0,RON,COMPLETED,2911.42
Deposit,Current,2025-07-13 15:37:45,2025-07-13 15:37:45,Payment from IONUT-GABRIEL CRISTEA,500,0,RON,COMPLETED,3411.42
Card Payment,Current,2025-07-11 12:05:16,2025-07-13 15:57:48,Horia Hulubei National Institute of Physics and Nuclear Engineering,-27,0,RON,COMPLETED,3384.42
Card Payment,Current,2025-07-12 9:54:17,2025-07-13 16:01:39,Premium Self Wash,-15,0,RON,COMPLETED,3369.42
Card Payment,Current,2025-07-12 0:38:48,2025-07-13 16:02:04,TSV,-150.29,0,RON,COMPLETED,3219.13
Card Payment,Current,2025-07-12 10:53:20,2025-07-13 16:02:04,TSV,-250.05,0,RON,COMPLETED,2969.08
Card Payment,Current,2025-07-12 11:06:27,2025-07-13 16:02:33,Mega Image,-17.99,0,RON,COMPLETED,2951.09
Card Payment,Current,2025-07-12 14:02:11,2025-07-14 15:28:39,PENNY,-27.66,0,RON,COMPLETED,2923.43
Card Payment,Current,2025-07-13 14:07:03,2025-07-14 15:31:07,Altex,-2159.92,0,RON,COMPLETED,763.51
Card Payment,Current,2025-07-11 7:36:54,2025-07-14 15:32:52,Dallmayr,-3,0,RON,COMPLETED,760.51
Card Payment,Current,2025-07-13 9:30:27,2025-07-14 15:37:03,Sibiceanu Restaurant Dedulești,-17,0,RON,COMPLETED,743.51
Card Payment,Current,2025-07-13 18:05:15,2025-07-14 15:39:42,Lidl,-58.53,0,RON,COMPLETED,684.98
Deposit,Current,2025-07-14 18:19:54,2025-07-14 18:19:54,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,784.98
CARD_CREDIT,Current,2025-07-14 20:21:26,2025-07-14 20:21:26,superbet.ro,100,0,RON,COMPLETED,884.98
Transfer,Current,2025-07-14 21:26:46,2025-07-14 21:26:47,To Gabriel Ionut,-50,0,RON,COMPLETED,834.98
Deposit,Current,2025-07-14 21:50:30,2025-07-14 21:50:30,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,934.98
Deposit,Current,2025-07-14 22:06:37,2025-07-14 22:06:37,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,1034.98
Deposit,Current,2025-07-15 14:04:55,2025-07-15 14:04:55,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,1134.98
Card Payment,Current,2025-07-14 12:11:49,2025-07-15 16:12:13,Pepco,-7.5,0,RON,COMPLETED,1127.48
Card Payment,Current,2025-07-14 21:59:26,2025-07-15 16:12:39,Superbet,-100,0,RON,COMPLETED,1027.48
Card Payment,Current,2025-07-14 23:03:02,2025-07-15 16:12:50,Superbet,-100,0,RON,COMPLETED,927.48
Card Payment,Current,2025-07-14 12:04:40,2025-07-15 16:16:58,Lidl,-177.19,0,RON,COMPLETED,750.29
Card Payment,Current,2025-07-14 18:34:18,2025-07-15 16:17:37,Superbet,-100,0,RON,COMPLETED,650.29
Deposit,Current,2025-07-15 17:34:19,2025-07-15 17:34:19,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,750.29
Deposit,Current,2025-07-16 13:42:20,2025-07-16 13:42:20,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,850.29
Card Payment,Current,2025-07-14 19:57:58,2025-07-16 15:09:44,Municipiul Cluj Napoca,-19.5,0,RON,COMPLETED,830.79
Card Payment,Current,2025-07-15 14:32:21,2025-07-16 15:12:52,Superbet,-100,0,RON,COMPLETED,730.79
Deposit,Current,2025-07-16 17:27:37,2025-07-16 17:27:37,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,830.79
Deposit,Current,2025-07-16 17:44:33,2025-07-16 17:44:33,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,930.79
Deposit,Current,2025-07-16 18:22:19,2025-07-16 18:22:19,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,1030.79
Deposit,Current,2025-07-16 20:11:11,2025-07-16 20:11:12,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,1130.79
Deposit,Current,2025-07-16 21:37:24,2025-07-16 21:37:24,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,1230.79
Deposit,Current,2025-07-16 22:19:06,2025-07-16 22:19:06,Payment from IONUT-GABRIEL CRISTEA,100,0,RON,COMPLETED,1330.79
Card Payment,Current,2025-07-16 12:18:09,2025-07-17 16:15:55,Superbet,-100,0,RON,COMPLETED,1230.79
